region,province,municipal,barangay,dateCommitted,timeCommitted,stageoffelony,offense,offenseType
CALABARZON,LAGUNA,BAY,DILA,10/10/2023,21:45:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,CALO,10/10/2023,14:30:00,CONSUMMATED,ANTI-GAMBLING LAW - PD 1602,Presedential Decree
CALABARZON,LAGUNA,BAY,DILA,10/12/2023,14:30:00,CONSUMMATED,ALARMS AND SCANDALS  - RPC Art. 155,Crimes Against Popular Representation
CALABARZON,LAGUNA,BAY,DILA,10/12/2023,14:30:00,CONSUMMATED,RESISTANCE AND DISOBEDIENCE TO A PERSON IN AUTHORITY OR THE AGENTS OF SUCH PERSON  - RPC Art. 151,Crimes Against Popular Representation
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,10/12/2023,22:15:00,CONSUMMATED,ANTI-GAMBLING LAW - PD 1602,Presedential Decree
CALABARZON,LAGUNA,BAY,TRANCA,10/13/2023,23:08:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,CALO,10/16/2023,15:00:00,CONSUMMATED,ANTI-VIOLENCE AGAINST WOMEN AND THEIR CHILDREN ACT OF 2004  - RA 9262,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,10/17/2023,17:40:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,10/18/2023,17:10:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,MASAYA,10/19/2023,18:20:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,10/20/2023,18:18:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,10/20/2023,18:45:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,10/23/2023,19:25:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,BITIN,10/23/2023,5:00:00,CONSUMMATED,NEW ANTI-CARNAPPING ACT OF 2016 - MC - RA 10883 (repealed RA 6539),Republic Act
CALABARZON,LAGUNA,BAY,SAN NICOLAS (POB.),10/25/2023,17:25:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,TRANCA,10/25/2023,17:00:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,10/27/2023,19:00:00,CONSUMMATED,ACTS OF LASCIVIOUSNESS  - RPC Art. 336,Crimes Against Chastity
CALABARZON,LAGUNA,BAY,BITIN,10/28/2023,18:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,CALO,10/29/2023,18:20:00,CONSUMMATED,OMNIBUS ELECTION CODE OF THE PHILIPPINES - BP 881,Batas Pambansa
CALABARZON,LAGUNA,BAY,PUYPUY,10/31/2023,4:50:00,CONSUMMATED,THEFT  - RPC Art. 308,Crimes Against Property
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/1/2023,6:30:00,CONSUMMATED,NEW ANTI-CARNAPPING ACT OF 2016 - MC - RA 10883 (repealed RA 6539),Republic Act
CALABARZON,LAGUNA,BAY,PUYPUY,11/2/2023,20:35:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,DILA,11/5/2023,17:05:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,DILA,11/5/2023,17:05:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/5/2023,16:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,DILA,11/7/2023,18:30:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,11/8/2023,19:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,DILA,11/8/2023,19:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SAN AGUSTIN (POB.),11/9/2023,16:30:00,CONSUMMATED,SLIGHT PHYSICAL INJURIES AND MALTREATMENT  - RPC Art. 266,Crimes Against Persons
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/9/2023,18:30:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,11/10/2023,17:47:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/11/2023,13:25:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/11/2023,13:25:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,PUYPUY,11/14/2023,20:32:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,DILA,11/14/2023,16:22:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/16/2023,13:10:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SAN ISIDRO,11/16/2023,17:40:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,11/17/2023,17:30:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,11/19/2023,17:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,DILA,11/19/2023,17:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/20/2023,21:13:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,PUYPUY,11/21/2023,14:30:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/22/2023,22:20:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,11/24/2023,22:00:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,TRANCA,11/27/2023,18:55:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,11/29/2023,18:00:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SAN ISIDRO,11/30/2023,18:10:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SAN AGUSTIN (POB.),12/2/2023,21:10:00,CONSUMMATED,DIRECT ASSAULTS  - RPC Art. 148,Crimes Against Popular Representation
CALABARZON,LAGUNA,BAY,DILA,12/4/2023,20:00:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,DILA,12/5/2023,20:05:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,TAGUMPAY,12/5/2023,16:30:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,MAITIM,12/6/2023,8:10:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,DILA,12/9/2023,20:30:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,DILA,12/10/2023,1:00:00,CONSUMMATED,NEW ANTI-CARNAPPING ACT OF 2016 - MC - RA 10883 (repealed RA 6539),Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,12/10/2023,16:30:00,CONSUMMATED,ANTI-VIOLENCE AGAINST WOMEN AND THEIR CHILDREN ACT OF 2004  - RA 9262,Republic Act
CALABARZON,LAGUNA,BAY,PACIANO RIZAL,12/11/2023,18:45:00,CONSUMMATED,SWINDLING (ESTAFA)  - RPC Art. 315 as amended by PD 1689,Crimes Against Property
CALABARZON,LAGUNA,BAY,PACIANO RIZAL,12/11/2023,18:45:00,CONSUMMATED,FALSIFICATION BY PRIVATE INDIVIDUAL AND USE OF FALSIFIED DOCUMENTS  - RPC Art. 172,Crimes Against Public Interest
CALABARZON,LAGUNA,BAY,DILA,12/12/2023,18:22:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,DILA,12/12/2023,17:40:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO HOMICIDE - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,MASAYA,12/12/2023,17:00:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,12/13/2023,19:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,12/13/2023,19:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,PUYPUY,12/15/2023,19:45:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,PUYPUY,12/15/2023,19:45:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,12/15/2023,13:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,CALO,12/18/2023,17:00:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,BITIN,12/19/2023,18:28:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,DILA,12/26/2023,19:20:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,CALO,12/27/2023,16:25:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,PACIANO RIZAL,12/28/2023,19:05:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SAN AGUSTIN (POB.),12/30/2023,15:20:00,CONSUMMATED,"AN ACT REGULATING THE SALE, MANUFACTURE, DISTRIBUTION AND USE OF FIRECRACKERS AND OTHER PYROTECHNIC DEVICES - RA 7183",Republic Act
CALABARZON,LAGUNA,BAY,DILA,12/30/2023,14:46:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,DILA,12/30/2023,14:46:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,DILA,12/31/2023,14:00:00,CONSUMMATED,RESISTANCE AND DISOBEDIENCE TO A PERSON IN AUTHORITY OR THE AGENTS OF SUCH PERSON  - RPC Art. 151,Crimes Against Popular Representation
CALABARZON,LAGUNA,BAY,DILA,12/31/2023,14:00:00,CONSUMMATED,LAND TRANSPORTATION AND TRAFFIC CODE (COMPULSARY REGISTRATION OF MOTOR VEHICLES) - RA 4136  as amended by BP Blg 74,Republic Act
CALABARZON,LAGUNA,BAY,PACIANO RIZAL,12/31/2023,21:00:00,CONSUMMATED,ANTI-RAPE LAW OF 1997 - RA 8353,Republic Act
CALABARZON,LAGUNA,BAY,CALO,1/1/2024,22:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/2/2024,16:00:00,CONSUMMATED,ANTI-VIOLENCE AGAINST WOMEN AND THEIR CHILDREN ACT OF 2004  - RA 9262,Republic Act
CALABARZON,LAGUNA,BAY,TRANCA,1/2/2024,17:00:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,PUYPUY,1/4/2024,0:00:00,CONSUMMATED,ANTI-RAPE LAW OF 1997 - RA 8353,Republic Act
CALABARZON,LAGUNA,BAY,TAGUMPAY,1/4/2024,19:30:00,CONSUMMATED,"SPECIAL PROTECTION OF CHILDREN AGAINST CHILD ABUSE, EXPLOITATION AND DISCRIMINATION ACT. (ANTI- CHILD ABUSE LAW)  - RA 7610",Republic Act
CALABARZON,LAGUNA,BAY,DILA,1/4/2024,20:33:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,PUYPUY,1/5/2024,19:40:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,MAITIM,1/6/2024,22:30:00,CONSUMMATED,GRAVE THREATS  - RPC Art. 282,Crimes Against Personal Liberty And Security
CALABARZON,LAGUNA,BAY,MAITIM,1/6/2024,22:30:00,CONSUMMATED,ALARMS AND SCANDALS  - RPC Art. 155,Crimes Against Popular Representation
CALABARZON,LAGUNA,BAY,DILA,1/12/2024,19:20:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,DILA,1/12/2024,19:20:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,CALO,1/12/2024,10:45:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO HOMICIDE - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,SAN ANTONIO,1/13/2024,13:08:00,CONSUMMATED,ACTS OF LASCIVIOUSNESS  - RPC Art. 336,Crimes Against Chastity
CALABARZON,LAGUNA,BAY,DILA,1/13/2024,22:38:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/13/2024,13:00:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,MASAYA,1/15/2024,17:15:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SAN ANTONIO,1/16/2024,12:00:00,CONSUMMATED,ANTI-VIOLENCE AGAINST WOMEN AND THEIR CHILDREN ACT OF 2004  - RA 9262,Republic Act
CALABARZON,LAGUNA,BAY,MASAYA,1/16/2024,19:40:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,BITIN,1/16/2024,18:40:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,MASAYA,1/16/2024,19:50:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,MAITIM,1/17/2024,17:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,DILA,1/18/2024,5:15:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,DILA,1/20/2024,15:40:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/23/2024,22:57:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/23/2024,18:10:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/23/2024,17:50:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/24/2024,2:00:00,CONSUMMATED,RESISTANCE AND DISOBEDIENCE TO A PERSON IN AUTHORITY OR THE AGENTS OF SUCH PERSON  - RPC Art. 151,Crimes Against Popular Representation
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/24/2024,2:00:00,CONSUMMATED,LAND TRANSPORTATION AND TRAFFIC CODE (COMPULSARY REGISTRATION OF MOTOR VEHICLES) - RA 4136  as amended by BP Blg 74,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,1/24/2024,2:00:00,CONSUMMATED,MOTORCYCLE HELMET ACT OF 2009 - RA 10054,Republic Act
CALABARZON,LAGUNA,BAY,CALO,1/24/2024,20:00:00,CONSUMMATED,"SPECIAL PROTECTION OF CHILDREN AGAINST CHILD ABUSE, EXPLOITATION AND DISCRIMINATION ACT. (ANTI- CHILD ABUSE LAW)  - RA 7610",Republic Act
CALABARZON,LAGUNA,BAY,DILA,1/25/2024,10:45:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,PUYPUY,1/25/2024,7:00:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,PUYPUY,1/25/2024,7:00:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,TAGUMPAY,1/25/2024,23:50:00,CONSUMMATED,ACTS OF LASCIVIOUSNESS  - RPC Art. 336,Crimes Against Chastity
CALABARZON,LAGUNA,BAY,MAITIM,1/26/2024,23:30:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,SAN ANTONIO,1/27/2024,23:10:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,1/27/2024,15:20:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,DILA,1/29/2024,17:30:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,2/1/2024,21:25:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,2/3/2024,13:00:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,DILA,2/4/2024,17:10:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,Crimes Against Persons
CALABARZON,LAGUNA,BAY,DILA,2/5/2024,22:30:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
CALABARZON,LAGUNA,BAY,MAITIM,2/5/2024,19:30:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,MAITIM,2/5/2024,19:00:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,DILA,2/5/2024,13:00:00,CONSUMMATED,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,Crimes Against Property
CALABARZON,LAGUNA,BAY,MASAYA,2/7/2024,23:00:00,CONSUMMATED,"AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF ANTI-GAMBLING LAW PD. NO. 1602, AND FOR OTHER PURPOSES - PD 1602 as amended by RA 9287",Republic Act
CALABARZON,LAGUNA,BAY,SANTO DOMINGO,2/8/2024,0:12:00,CONSUMMATED,COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002  - RA 9165,Republic Act
